aac_3__IIIa.NG_047241.1	1	0	.	.	aminoglycoside N-acetyltransferase AAC(3)-IIIa
aac_3__IIIb.NG_051746.1	1	0	.	.	aminoglycoside N-acetyltransferase AAC(3)-IIIb
aac_3__IIIc.NG_047243.1	1	0	.	.	aminoglycoside N-acetyltransferase AAC(3)-IIIc
aac_3__IIa.NG_047244.1	1	0	.	.	aminoglycoside N-acetyltransferase AAC(3)-IIa
aac_3__IIa.NG_047245.1	1	0	.	.	aminoglycoside N-acetyltransferase AAC(3)-IIa
aac_3__IIa.NG_047246.1	1	0	.	.	aminoglycoside N-acetyltransferase AAC(3)-IIa
aac_3__IIa.NG_047247.1	1	0	.	.	aminoglycoside N-acetyltransferase AAC(3)-IIa
aac_3__IIa.NG_047248.1	1	0	.	.	aminoglycoside N-acetyltransferase AAC(3)-IIa
aac_3__IIb.NG_047249.1	1	0	.	.	aminoglycoside N-acetyltransferase AAC(3)-IIb
aac_3__IIc.NG_047250.1	1	0	.	.	aminoglycoside N-acetyltransferase AAC(3)-IIc
aac_3__IId.NG_047251.1	1	0	.	.	aminoglycoside N-acetyltransferase AAC(3)-IId
aac_3__IIe.NG_047252.1	1	0	.	.	aminoglycoside N-acetyltransferase AAC(3)-IIe
aac_3__IV.NG_047253.1	1	0	.	.	aminoglycoside N-acetyltransferase AAC(3)-IV
aac_3__IVa.NG_047254.1	1	0	.	.	aminoglycoside N-acetyltransferase AAC(3)-IVa
aac_3__IXa.NG_047255.1	1	0	.	.	aminoglycoside N-acetyltransferase AAC(3)-IXa
aac_3__Ia.NG_056001.1	1	0	.	.	aminoglycoside N-acetyltransferase AAC(3)-Ia
aac_3__Ib.NG_047257.1	1	0	.	.	aminoglycoside N-acetyltransferase AAC(3)-Ib
aac_3__Ic.NG_048568.1	1	0	.	.	aminoglycoside N-acetyltransferase AAC(3)-Ic
aac_3__Id.NG_048569.1	1	0	.	.	aminoglycoside N-acetyltransferase AAC(3)-Id
aac_3__If.NG_048570.1	1	0	.	.	aminoglycoside N-acetyltransferase AAC(3)-If
aac_3__Ig.NG_048571.1	1	0	.	.	aminoglycoside N-acetyltransferase AAC(3)-Ig
aac_3__Ih.NG_048572.1	1	0	.	.	aminoglycoside N-acetyltransferase AAC(3)-Ih
aac_3__Ii.NG_048573.1	1	0	.	.	aminoglycoside N-acetyltransferase AAC(3)-Ii
aac_3__VIII.NG_047258.1	1	0	.	.	aminoglycoside N-acetyltransferase AAC(3)-VIII
aac_3__VIII.NG_047259.1	1	0	.	.	aminoglycoside N-acetyltransferase AAC(3)-VIII
aac_3__VIII.NG_047260.1	1	0	.	.	aminoglycoside N-acetyltransferase AAC(3)-VIII
aac_3__VIIIa.NG_048574.1	1	0	.	.	aminoglycoside N-acetyltransferase AAC(3)-VIIIa
aac_3__VIIa.NG_047261.1	1	0	.	.	aminoglycoside N-acetyltransferase AAC(3)-VIIa
aac_3__VIa.NG_047262.1	1	0	.	.	aminoglycoside N-acetyltransferase AAC(3)-VIa
aac_3__VIa.NG_052583.3	1	0	.	.	aminoglycoside N-acetyltransferase AAC(3)-VIa
aac_3__XI.NG_050595.1	1	0	.	.	aminoglycoside N-acetyltransferase AAC(3)-XI
aac_3__Xa.NG_047263.1	1	0	.	.	aminoglycoside N-acetyltransferase AAC(3)-Xa
aac_6__.NG_052138.1	1	0	.	.	aminoglycoside 6'-N-acetyltransferase
aac_6__.NG_052139.1	1	0	.	.	aminoglycoside 6'-N-acetyltransferase
aac_6__.NG_052157.1	1	0	.	.	aminoglycoside 6'-N-acetyltransferase
aac_6__.NG_052175.1	1	0	.	.	aminoglycoside 6'-N-acetyltransferase
aac_6__.NG_052178.1	1	0	.	.	aminoglycoside 6'-N-acetyltransferase
aac_6__.NG_052187.1	1	0	.	.	aminoglycoside 6'-N-acetyltransferase
aac_6__.NG_052189.1	1	0	.	.	aminoglycoside 6'-N-acetyltransferase
aac_6__.NG_052190.1	1	0	.	.	aminoglycoside 6'-N-acetyltransferase
aac_6__.NG_052191.1	1	0	.	.	aminoglycoside 6'-N-acetyltransferase
aac_6__.NG_052192.1	1	0	.	.	aminoglycoside 6'-N-acetyltransferase
aac_6__.NG_052193.1	1	0	.	.	aminoglycoside 6'-N-acetyltransferase
aac_6__.NG_052194.1	1	0	.	.	aminoglycoside 6'-N-acetyltransferase
aac_6__.NG_052195.1	1	0	.	.	aminoglycoside 6'-N-acetyltransferase
aac_6__.NG_052196.1	1	0	.	.	aminoglycoside 6'-N-acetyltransferase
aac_6__.NG_052198.1	1	0	.	.	aminoglycoside 6'-N-acetyltransferase
aac_6__.NG_052199.1	1	0	.	.	aminoglycoside 6'-N-acetyltransferase
aac_6__.NG_052200.1	1	0	.	.	aminoglycoside 6'-N-acetyltransferase
aac_6__.NG_052201.1	1	0	.	.	aminoglycoside 6'-N-acetyltransferase
aac_6__.NG_052204.1	1	0	.	.	aminoglycoside 6'-N-acetyltransferase
aac_6__.NG_052205.1	1	0	.	.	aminoglycoside 6'-N-acetyltransferase
aac_6__.NG_052206.1	1	0	.	.	aminoglycoside 6'-N-acetyltransferase
aac_6__.NG_052209.1	1	0	.	.	aminoglycoside 6'-N-acetyltransferase
aac_6__.NG_052221.1	1	0	.	.	aminoglycoside 6'-N-acetyltransferase
aac_6__.NG_052254.1	1	0	.	.	aminoglycoside 6'-N-acetyltransferase
aac_6__.NG_052263.1	1	0	.	.	aminoglycoside 6'-N-acetyltransferase
aac_6__.NG_052265.1	1	0	.	.	aminoglycoside 6'-N-acetyltransferase
aac_6__.NG_052284.1	1	0	.	.	aminoglycoside 6'-N-acetyltransferase
aac_6__.NG_052292.1	1	0	.	.	aminoglycoside 6'-N-acetyltransferase
aac_6__.NG_052293.1	1	0	.	.	aminoglycoside 6'-N-acetyltransferase
aac_6__.NG_052294.1	1	0	.	.	AAC(6')-Ia family aminoglycoside 6'-N-acetyltransferase
aac_6__.NG_052297.1	1	0	.	.	aminoglycoside 6'-N-acetyltransferase
aac_6__.NG_052300.1	1	0	.	.	aminoglycoside 6'-N-acetyltransferase
aac_6__.NG_052301.1	1	0	.	.	aminoglycoside 6'-N-acetyltransferase
aac_6__.NG_052336.1	1	0	.	.	aminoglycoside 6'-N-acetyltransferase
aac_6__.NG_052341.1	1	0	.	.	aminoglycoside 6'-N-acetyltransferase
aac_6__.NG_052342.1	1	0	.	.	aminoglycoside 6'-N-acetyltransferase
aac_6__.NG_052345.1	1	0	.	.	aminoglycoside 6'-N-acetyltransferase
aac_6__.NG_052346.1	1	0	.	.	aminoglycoside 6'-N-acetyltransferase
aac_6__.NG_052347.1	1	0	.	.	aminoglycoside 6'-N-acetyltransferase
aac_6__.NG_052389.1	1	0	.	.	aminoglycoside 6'-N-acetyltransferase
aac_6__.NG_052413.1	1	0	.	.	aminoglycoside 6'-N-acetyltransferase
aac_6__.NG_052415.1	1	0	.	.	aminoglycoside 6'-N-acetyltransferase
aac_6__.NG_052419.1	1	0	.	.	aminoglycoside 6'-N-acetyltransferase
aac_6__.NG_052420.1	1	0	.	.	aminoglycoside 6'-N-acetyltransferase
aac_6__.NG_052423.1	1	0	.	.	aminoglycoside 6'-N-acetyltransferase
aac_6__.NG_052425.1	1	0	.	.	aminoglycoside 6'-N-acetyltransferase
aac_6__.NG_052427.1	1	0	.	.	aminoglycoside 6'-N-acetyltransferase
aac_6__.NG_052428.1	1	0	.	.	aminoglycoside 6'-N-acetyltransferase
aac_6__.NG_052429.1	1	0	.	.	aminoglycoside 6'-N-acetyltransferase
aac_6__.NG_052445.1	1	0	.	.	aminoglycoside 6'-N-acetyltransferase
aac_6__.NG_052448.1	1	0	.	.	aminoglycoside 6'-N-acetyltransferase
aac_6__.NG_052449.1	1	0	.	.	aminoglycoside 6'-N-acetyltransferase
aac_6__.NG_052450.1	1	0	.	.	aminoglycoside 6'-N-acetyltransferase
aac_6__.NG_052451.1	1	0	.	.	aminoglycoside 6'-N-acetyltransferase
aac_6__.NG_052459.1	1	0	.	.	aminoglycoside 6'-N-acetyltransferase
aac_6__.NG_052464.1	1	0	.	.	aminoglycoside 6'-N-acetyltransferase
aac_6__.NG_052466.1	1	0	.	.	aminoglycoside 6'-N-acetyltransferase
aac_6__.NG_052467.1	1	0	.	.	aminoglycoside 6'-N-acetyltransferase
aac_6__.NG_052468.1	1	0	.	.	aminoglycoside 6'-N-acetyltransferase
aac_6__.NG_052469.1	1	0	.	.	aminoglycoside 6'-N-acetyltransferase
aac_6__.NG_052471.1	1	0	.	.	aminoglycoside 6'-N-acetyltransferase
aac_6__.NG_052472.1	1	0	.	.	aminoglycoside 6'-N-acetyltransferase
aac_6__.NG_052532.1	1	0	.	.	aminoglycoside 6'-N-acetyltransferase
aac_6__.NG_052533.1	1	0	.	.	aminoglycoside 6'-N-acetyltransferase
aac_6__.NG_052534.1	1	0	.	.	aminoglycoside 6'-N-acetyltransferase
aac_6__.NG_054655.1	1	0	.	.	aminoglycoside 6'-N-acetyltransferase
aac_6__.NG_054688.1	1	0	.	.	aminoglycoside 6'-N-acetyltransferase
aac_6__.NG_054689.1	1	0	.	.	aminoglycoside 6'-N-acetyltransferase
aac_6__.NG_054690.1	1	0	.	.	aminoglycoside 6'-N-acetyltransferase
aac_6___29.NG_052220.1	1	0	.	.	aminoglycoside 6'-N-acetyltransferase AAC(6')-29
aac_6___29a.NG_048575.1	1	0	.	.	aminoglycoside N-acetyltransferase AAC(6')-29a
aac_6___29b.NG_048576.1	1	0	.	.	aminoglycoside N-acetyltransferase AAC(6')-29b
aac_6___30.NG_051559.1	1	0	.	.	aminoglycoside 6'-N-acetyltransferase AAC(6')-30
aac_6___31.NG_047265.1	1	0	.	.	aminoglycoside N-acetyltransferase AAC(6')-31
aac_6___31.NG_052210.1	1	0	.	.	aminoglycoside N-acetyltransferase AAC(6')-31
aac_6___31.NG_052214.1	1	0	.	.	aminoglycoside N-acetyltransferase AAC(6')-31
aac_6___32.NG_047266.1	1	0	.	.	aminoglycoside N-acetyltransferase AAC(6')-32
aac_6___33.NG_047267.1	1	0	.	.	aminoglycoside 6'-N-acetyltransferase AAC(6')-33
aac_6___35.NG_063816.1	1	0	.	.	aminoglycoside 6'-N-acetyltransferase AAC(6')-35
aac_6___I.NG_052140.1	1	0	.	.	aminoglycoside N-acetyltransferase AAC(6')-Ii
aac_6___I.NG_052159.1	1	0	.	.	aminoglycoside N-acetyltransferase AAC(6')-Ii
aac_6___I.NG_052160.1	1	0	.	.	aminoglycoside N-acetyltransferase AAC(6')-Ii
aac_6___I.NG_052161.1	1	0	.	.	aminoglycoside N-acetyltransferase AAC(6')-Ii
aac_6___I.NG_052162.1	1	0	.	.	aminoglycoside N-acetyltransferase AAC(6')-Ii
aac_6___I.NG_052163.1	1	0	.	.	aminoglycoside 6'-N-acetyltransferase
aac_6___I.NG_052164.1	1	0	.	.	aminoglycoside 6'-N-acetyltransferase
aac_6___I.NG_052165.1	1	0	.	.	aminoglycoside 6'-N-acetyltransferase
aac_6___I.NG_052166.1	1	0	.	.	AAC(6')-Ighjkrstuvwx family aminoglycoside N-acetyltransferase
aac_6___I.NG_052168.1	1	0	.	.	aminoglycoside N-acetyltransferase AAC(6')-Ii
aac_6___I.NG_052169.1	1	0	.	.	aminoglycoside 6'-N-acetyltransferase
aac_6___I.NG_052177.1	1	0	.	.	aminoglycoside N-acetyltransferase AAC(6')-Ii
aac_6___I.NG_052188.1	1	0	.	.	aminoglycoside 6'-N-acetyltransferase
aac_6___I.NG_052207.1	1	0	.	.	aminoglycoside N-acetyltransferase AAC(6')-Ii
aac_6___I.NG_052216.1	1	0	.	.	AAC(6')-Ighjkrstuvwx family aminoglycoside N-acetyltransferase
aac_6___I.NG_052255.1	1	0	.	.	AAC(6')-Ighjkrstuvwx family aminoglycoside N-acetyltransferase
aac_6___I.NG_052258.1	1	0	.	.	AAC(6')-Ighjkrstuvwx family aminoglycoside N-acetyltransferase
aac_6___I.NG_052260.1	1	0	.	.	aminoglycoside N-acetyltransferase AAC(6')-Ii
aac_6___I.NG_052261.1	1	0	.	.	aminoglycoside N-acetyltransferase AAC(6')-Ii
aac_6___I.NG_052275.1	1	0	.	.	aminoglycoside N-acetyltransferase AAC(6')-Ii
aac_6___I.NG_052281.1	1	0	.	.	aminoglycoside N-acetyltransferase AAC(6')-Ii
aac_6___I.NG_052285.1	1	0	.	.	aminoglycoside N-acetyltransferase AAC(6')-Ii
aac_6___I.NG_052290.1	1	0	.	.	aminoglycoside N-acetyltransferase AAC(6')-Ii
aac_6___I.NG_052291.1	1	0	.	.	aminoglycoside 6'-N-acetyltransferase
aac_6___I.NG_052337.1	1	0	.	.	aminoglycoside N-acetyltransferase AAC(6')-Ii
aac_6___I.NG_052371.1	1	0	.	.	aminoglycoside N-acetyltransferase AAC(6')-Ii
aac_6___I.NG_052394.1	1	0	.	.	AAC(6')-Ighjkrstuvwx family aminoglycoside N-acetyltransferase
aac_6___I.NG_052395.1	1	0	.	.	AAC(6')-Ighjkrstuvwx family aminoglycoside N-acetyltransferase
aac_6___I.NG_052396.1	1	0	.	.	AAC(6')-Ighjkrstuvwx family aminoglycoside N-acetyltransferase
aac_6___I.NG_052397.1	1	0	.	.	AAC(6')-Ighjkrstuvwx family aminoglycoside N-acetyltransferase
aac_6___I.NG_052398.1	1	0	.	.	AAC(6')-Ighjkrstuvwx family aminoglycoside N-acetyltransferase
aac_6___I.NG_052399.1	1	0	.	.	AAC(6')-Ighjkrstuvwx family aminoglycoside N-acetyltransferase
aac_6___I.NG_052400.1	1	0	.	.	AAC(6')-Ighjkrstuvwx family aminoglycoside N-acetyltransferase
aac_6___I.NG_052401.1	1	0	.	.	AAC(6')-Ighjkrstuvwx family aminoglycoside N-acetyltransferase
aac_6___I.NG_052421.1	1	0	.	.	AAC(6')-Ighjkrstuvwx family aminoglycoside N-acetyltransferase
aac_6___I.NG_052446.1	1	0	.	.	aminoglycoside N-acetyltransferase AAC(6')-Ii
aac_6___I.NG_052447.1	1	0	.	.	aminoglycoside N-acetyltransferase AAC(6')-Ii
aac_6___I.NG_052457.1	1	0	.	.	AAC(6')-Ighjkrstuvwx family aminoglycoside N-acetyltransferase
aac_6___I.NG_052458.1	1	0	.	.	AAC(6')-Ighjkrstuvwx family aminoglycoside N-acetyltransferase
aac_6___I.NG_052465.1	1	0	.	.	aminoglycoside N-acetyltransferase AAC(6')-Ii
aac_6___I.NG_052504.1	1	0	.	.	aminoglycoside N-acetyltransferase AAC(6')-Ii
aac_6___I.NG_052523.1	1	0	.	.	AAC(6')-Ighjkrstuvwx family aminoglycoside N-acetyltransferase
aac_6___I.NG_052525.1	1	0	.	.	AAC(6')-Ighjkrstuvwx family aminoglycoside N-acetyltransferase
aac_6___I.NG_052526.1	1	0	.	.	AAC(6')-Ighjkrstuvwx family aminoglycoside N-acetyltransferase
aac_6___I.NG_052527.1	1	0	.	.	AAC(6')-Ighjkrstuvwx family aminoglycoside N-acetyltransferase
aac_6___I.NG_052528.1	1	0	.	.	AAC(6')-Ighjkrstuvwx family aminoglycoside N-acetyltransferase
aac_6___I.NG_052529.1	1	0	.	.	AAC(6')-Ighjkrstuvwx family aminoglycoside N-acetyltransferase
aac_6___I.NG_052531.1	1	0	.	.	AAC(6')-Ighjkrstuvwx family aminoglycoside N-acetyltransferase
aac_6___I30.NG_047268.1	1	0	.	.	aminoglycoside 6'-N-acetyltransferase AAC(6')-I30
aac_6___IIa.NG_047270.1	1	0	.	.	aminoglycoside N-acetyltransferase AAC(6')-IIa
aac_6___IIa.NG_052142.1	1	0	.	.	aminoglycoside N-acetyltransferase AAC(6')-IIa
aac_6___IIa.NG_052505.1	1	0	.	.	aminoglycoside N-acetyltransferase AAC(6')-IIa
aac_6___IIb.NG_047272.1	1	0	.	.	aminoglycoside N-acetyltransferase AAC(6')-IIb
aac_6___IIc.NG_047273.1	1	0	.	.	aminoglycoside N-acetyltransferase AAC(6')-IIc
aac_6___IIc.NG_052462.1	1	0	.	.	aminoglycoside N-acetyltransferase AAC(6')-IIc
aac_6___Ia.NG_047275.1	1	0	.	.	aminoglycoside 6'-N-acetyltransferase AAC(6')-Ia
aac_6___Ia.NG_051679.1	1	0	.	.	aminoglycoside 6'-N-acetyltransferase AAC(6')-Ia
aac_6___Ia.NG_052217.1	1	0	.	.	aminoglycoside 6'-N-acetyltransferase AAC(6')-Ia
aac_6___Iad.NG_047276.1	1	0	.	.	aminoglycoside N-acetyltransferase AAC(6')-Iad
aac_6___Iae.NG_047277.1	1	0	.	.	aminoglycoside 6'-N-acetyltransferase AAC(6')-Iae
aac_6___Iaf.NG_047278.1	1	0	.	.	aminoglycoside 6'-N-acetyltransferase AAC(6')-Iaf
aac_6___Iai.NG_047279.1	1	0	.	.	aminoglycoside 6'-N-acetyltransferase AAC(6')-Iai
aac_6___Iaj.NG_051491.1	1	0	.	.	aminoglycoside 6'-N-acetyltransferase AAC(6')-Iaj
aac_6___Iak.NG_047280.1	1	0	.	.	aminoglycoside N-acetyltransferase AAC(6')-Iak
aac_6___Iak.NG_052197.1	1	0	.	.	aminoglycoside N-acetyltransferase AAC(6')-Iak
aac_6___Iak.NG_052202.1	1	0	.	.	aminoglycoside N-acetyltransferase AAC(6')-Iak
aac_6___Iak.NG_052203.1	1	0	.	.	aminoglycoside N-acetyltransferase AAC(6')-Iak
aac_6___Iak.NG_052391.1	1	0	.	.	aminoglycoside N-acetyltransferase AAC(6')-Iak
aac_6___Ial.NG_047281.1	1	0	.	.	aminoglycoside N-acetyltransferase AAC(6')-Ial
aac_6___Ian.NG_047282.1	1	0	.	.	aminoglycoside N-acetyltransferase AAC(6')-Ian
aac_6___Ian.NG_052170.1	1	0	.	.	aminoglycoside N-acetyltransferase AAC(6')-Ian
aac_6___Ib.NG_047284.1	1	0	.	.	AAC(6')-Ib family aminoglycoside 6'-N-acetyltransferase
aac_6___Ib.NG_047285.1	1	0	.	.	AAC(6')-Ib family aminoglycoside 6'-N-acetyltransferase
aac_6___Ib.NG_047286.1	1	0	.	.	AAC(6')-Ib family aminoglycoside 6'-N-acetyltransferase
aac_6___Ib.NG_047288.1	1	0	.	.	AAC(6')-Ib family aminoglycoside 6'-N-acetyltransferase
aac_6___Ib.NG_047289.1	1	0	.	.	AAC(6')-Ib family aminoglycoside 6'-N-acetyltransferase
aac_6___Ib.NG_047291.1	1	0	.	.	AAC(6')-Ib family aminoglycoside 6'-N-acetyltransferase
aac_6___Ib.NG_051697.1	1	0	.	.	AAC(6')-Ib family aminoglycoside 6'-N-acetyltransferase
aac_6___Ib.NG_052024.1	1	0	.	.	AAC(6')-Ib family aminoglycoside 6'-N-acetyltransferase
aac_6___Ib.NG_052057.1	1	0	.	.	AAC(6')-Ib family aminoglycoside 6'-N-acetyltransferase
aac_6___Ib.NG_052059.1	1	0	.	.	AAC(6')-Ib family aminoglycoside 6'-N-acetyltransferase
aac_6___Ib.NG_052063.1	1	0	.	.	AAC(6')-Ib family aminoglycoside 6'-N-acetyltransferase
aac_6___Ib.NG_052181.1	1	0	.	.	AAC(6')-Ib family aminoglycoside 6'-N-acetyltransferase
aac_6___Ib.NG_052182.1	1	0	.	.	AAC(6')-Ib family aminoglycoside 6'-N-acetyltransferase
aac_6___Ib.NG_052219.1	1	0	.	.	AAC(6')-Ib family aminoglycoside 6'-N-acetyltransferase
aac_6___Ib.NG_052262.1	1	0	.	.	AAC(6')-Ib family aminoglycoside 6'-N-acetyltransferase
aac_6___Ib.NG_052274.1	1	0	.	.	AAC(6')-Ib family aminoglycoside 6'-N-acetyltransferase
aac_6___Ib.NG_052283.1	1	0	.	.	AAC(6')-Ib family aminoglycoside 6'-N-acetyltransferase
aac_6___Ib.NG_052303.1	1	0	.	.	AAC(6')-Ib family aminoglycoside 6'-N-acetyltransferase
aac_6___Ib.NG_052328.1	1	0	.	.	AAC(6')-Ib family aminoglycoside 6'-N-acetyltransferase
aac_6___Ib.NG_052349.1	1	0	.	.	AAC(6')-Ib family aminoglycoside 6'-N-acetyltransferase
aac_6___Ib.NG_052358.1	1	0	.	.	AAC(6')-Ib family aminoglycoside 6'-N-acetyltransferase
aac_6___Ib.NG_052361.1	1	0	.	.	AAC(6')-Ib family aminoglycoside 6'-N-acetyltransferase
aac_6___Ib.NG_052418.1	1	0	.	.	AAC(6')-Ib family aminoglycoside 6'-N-acetyltransferase
aac_6___Ib.NG_052481.1	1	0	.	.	AAC(6')-Ib family aminoglycoside 6'-N-acetyltransferase
aac_6___Ib.NG_052503.1	1	0	.	.	AAC(6')-Ib family aminoglycoside 6'-N-acetyltransferase
aac_6___Ib.NG_052517.1	1	0	.	.	AAC(6')-Ib family aminoglycoside 6'-N-acetyltransferase
aac_6___Ib.NG_052520.1	1	0	.	.	AAC(6')-Ib family aminoglycoside 6'-N-acetyltransferase
aac_6___Ib.NG_052535.1	1	0	.	.	AAC(6')-Ib family aminoglycoside 6'-N-acetyltransferase
aac_6___Ib.NG_052628.1	1	0	.	.	AAC(6')-Ib family aminoglycoside 6'-N-acetyltransferase
aac_6___Ib.NG_056043.1	1	0	.	.	AAC(6')-Ib family aminoglycoside 6'-N-acetyltransferase
aac_6___Ib.NG_065404.1	1	0	.	.	AAC(6')-Ib family aminoglycoside 6'-N-acetyltransferase
aac_6___Ib11.NG_048578.1	1	0	.	.	aminoglycoside N-acetyltransferase AAC(6')-Ib11
aac_6___Ib11.NG_052506.1	1	0	.	.	aminoglycoside N-acetyltransferase AAC(6')-Ib11
aac_6___Ib3.NG_051438.1	1	0	.	.	aminoglycoside N-acetyltransferase AAC(6')-Ib3
aac_6___Ib4.NG_051844.1	1	0	.	.	aminoglycoside N-acetyltransferase AAC(6')-Ib4
aac_6___Ib_.NG_051695.1	1	0	.	.	aminoglycoside N-acetyltransferase AAC(6')-Ib'
aac_6___Ib_.NG_052414.1	1	0	.	.	aminoglycoside N-acetyltransferase AAC(6')-Ib'
aac_6___Ib_cr.NG_052213.1	1	0	.	.	fluoroquinolone-acetylating aminoglycoside 6'-N-acetyltransferase AAC(6')-Ib-cr
